,index,action,adventure,animation,children,comedy,crime,date,documentary,drama,fantasy,horror,id,musical,mystery,noir,romance,scifi,thriller,title,war,western,Unnamed: 0,dates,domestic gross,production budget,title,worldwide gross
1498,"Tin Drum, The (Blechtrommel, Die) (1979)",0,0,0,0,0,0,1-Jan-79,0,1,0,0,639,0,0,0,0,0,0,"Tin Drum, The (Blechtrommel, Die)",,,1498,8/24/12,"$20,275,446","$35,000,000", Premium Rush,"$31,393,201"
1499,Tin Men (1987),0,0,0,0,1,0,1-Jan-87,0,1,0,0,712,0,0,0,0,0,0,Tin Men,,,1499,1/18/13,"$19,701,164","$35,000,000", Broken City,"$34,480,045"
1500,Titanic (1997),1,0,0,0,0,0,1-Jan-97,0,1,0,0,313,0,0,0,1,0,0,Titanic,,,1500,8/19/05,"$19,478,106","$35,000,000", Valiant,"$64,188,387"
1501,To Be or Not to Be (1942),0,0,0,0,1,0,1-Jan-42,0,1,0,0,1204,0,0,0,0,0,0,To Be or Not to Be,,,1501,2/23/00,"$19,389,454","$35,000,000", Wonder Boys,"$33,422,485"
1502,To Catch a Thief (1955),0,0,0,0,1,0,1-Jan-55,0,0,0,0,490,0,0,0,1,0,1,To Catch a Thief,,,1502,2/25/05,"$19,294,901","$35,000,000", Cursed,"$25,114,901"
1503,To Cross the Rubicon (1991),0,0,0,0,0,0,1-Jan-91,0,1,0,0,1564,0,0,0,0,0,0,To Cross the Rubicon,,,1503,12/21/07,"$18,317,151","$35,000,000", Walk Hard: The Dewey Cox Story,"$20,606,053"
1504,To Die For (1995),0,0,0,0,1,0,1-Jan-95,0,1,0,0,715,0,0,0,0,0,0,To Die For,,,1504,9/20/02,"$18,306,166","$35,000,000", The Four Feathers,"$29,882,645"
1505,To Gillian on Her 37th Birthday (1996),0,0,0,0,0,0,18-Oct-96,0,1,0,0,846,0,0,0,1,0,0,To Gillian on Her 37th Birthday,,,1505,4/30/10,"$17,630,465","$35,000,000", Furry Vengeance,"$39,340,177"
1506,"To Have, or Not (1995)",0,0,0,0,0,0,6-Jun-97,0,1,0,0,1590,0,0,0,0,0,0,"To Have, or Not",,,1506,1/25/13,"$17,616,641","$35,000,000", Parker,"$48,543,388"
1507,To Kill a Mockingbird (1962),0,0,0,0,0,0,1-Jan-62,0,1,0,0,427,0,0,0,0,0,0,To Kill a Mockingbird,,,1507,9/17/04,"$16,862,585","$35,000,000", Wimbledon,"$41,666,476"
1508,To Live (Huozhe) (1994),0,0,0,0,0,0,1-Jan-94,0,1,0,0,958,0,0,0,0,0,0,To Live (Huozhe),,,1508,9/15/00,"$15,325,127","$35,000,000", Bait,"$15,471,969"
1509,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",0,0,0,0,1,0,1-Jan-95,0,0,0,0,40,0,0,0,0,0,0,"To Wong Foo, Thanks for Everything! Julie Newmar",,,1509,12/8/00,"$15,185,241","$35,000,000", Dungeons and Dragons,"$33,771,965"
1510,Tokyo Fist (1995),1,0,0,0,0,0,11-Feb-98,0,1,0,0,1613,0,0,0,0,0,0,Tokyo Fist,,,1510,11/9/07,"$14,998,070","$35,000,000", Lions for Lambs,"$63,211,088"
1511,Tom & Viv (1994),0,0,0,0,0,0,1-Jan-94,0,1,0,0,1148,0,0,0,0,0,0,Tom & Viv,,,1511,1/18/91,"$14,471,440","$35,000,000", Flight of the Intruder,"$14,471,440"
1512,Tom and Huck (1995),0,1,0,1,0,0,1-Jan-95,0,0,0,0,1469,0,0,0,0,0,0,Tom and Huck,,,1512,5/27/11,"$13,305,665","$35,000,000", The Tree of Life,"$61,721,826"
1513,Tombstone (1993),0,0,0,0,0,0,1-Jan-93,0,0,0,0,470,0,0,0,0,0,0,Tombstone,,,1513,8/17/01,"$13,264,986","$35,000,000", American Outlaws,"$13,264,986"
1514,Tommy Boy (1995),0,0,0,0,1,0,1-Jan-95,0,0,0,0,790,0,0,0,0,0,0,Tommy Boy,,,1514,8/11/06,"$11,989,328","$35,000,000", Zoom,"$12,506,188"
1515,Tomorrow Never Dies (1997),1,0,0,0,0,0,1-Jan-97,0,0,0,0,751,0,0,0,1,0,1,Tomorrow Never Dies,,,1515,12/25/01,"$11,405,825","$35,000,000", The Shipping News,"$24,405,825"
1516,Top Gun (1986),1,0,0,0,0,0,1-Jan-86,0,0,0,0,161,0,0,0,1,0,0,Top Gun,,,1516,12/18/09,"$11,001,272","$35,000,000", The Young Victoria,"$31,878,891"
1517,Top Hat (1935),0,0,0,0,1,0,1-Jan-35,0,0,0,0,1203,1,0,0,1,0,0,Top Hat,,,1517,3/28/14,"$10,508,518","$35,000,000", Sabotage,"$18,376,443"
1518,Total Eclipse (1995),0,0,0,0,0,0,1-Jan-95,0,1,0,0,1260,0,0,0,0,0,0,Total Eclipse,,,1518,9/4/98,"$10,319,915","$35,000,000", Knock Off,"$10,319,915"
1519,Touch (1997),0,0,0,0,0,0,14-Feb-97,0,0,0,0,870,0,0,0,1,0,0,Touch,,,1519,9/11/09,"$10,275,638","$35,000,000", Whiteout,"$12,254,746"
1520,Touch of Evil (1958),0,0,0,0,0,1,1-Jan-58,0,0,0,0,653,0,0,1,0,0,1,Touch of Evil,,,1520,3/6/15,"$10,219,501","$35,000,000", Unfinished Business,"$12,819,501"
1521,Tough and Deadly (1995),1,0,0,0,0,0,1-Jan-95,0,1,0,0,1491,0,0,0,0,0,1,Tough and Deadly,,,1521,11/22/06,"$10,144,010","$35,000,000", The Fountain,"$15,461,638"
1522,Touki Bouki (Journey of the Hyena) (1973),0,0,0,0,0,0,1-Jan-73,0,1,0,0,1571,0,0,0,0,0,0,Touki Bouki (Journey of the Hyena),,,1522,9/30/15,"$10,137,502","$35,000,000", The Walk,"$61,173,364"
1523,Toy Story (1995),0,0,1,1,1,0,1-Jan-95,0,0,0,0,1,0,0,0,0,0,0,Toy Story,,,1523,11/29/13,"$8,323,085","$35,000,000", Mandela: Long Walk to Freedom,"$27,480,015"
1524,Trainspotting (1996),0,0,0,0,0,0,19-Jul-96,0,1,0,0,475,0,0,0,0,0,0,Trainspotting,,,1524,12/5/08,"$8,050,977","$35,000,000", Punisher: War Zone,"$10,157,534"
1525,"Transformers: The Movie, The (1986)",1,0,1,1,0,0,1-Jan-86,0,0,0,0,426,0,0,0,0,1,1,"Transformers: The Movie, The",,,1525,9/5/03,"$7,659,747","$35,000,000", The Order,"$11,559,747"
1526,Traveller (1997),0,0,0,0,0,0,18-Apr-97,0,1,0,0,534,0,0,0,0,0,0,Traveller,,,1526,11/10/06,"$7,459,300","$35,000,000", A Good Year,"$42,064,105"
1527,"Treasure of the Sierra Madre, The (1948)",0,1,0,0,0,0,1-Jan-48,0,0,0,0,519,0,0,0,0,0,0,"Treasure of the Sierra Madre, The",,,1527,11/6/02,"$6,630,252","$35,000,000", Femme Fatale,"$16,830,252"
1528,Trees Lounge (1996),0,0,0,0,0,0,11-Oct-96,0,1,0,0,1017,0,0,0,0,0,0,Trees Lounge,,,1528,5/2/97,"$6,448,817","$35,000,000", Warriors of Virtue,"$6,448,817"
1529,Trial and Error (1997),0,0,0,0,1,0,30-May-97,0,0,0,0,1258,0,0,0,1,0,0,Trial and Error,,,1529,9/26/03,"$5,781,086","$35,000,000", Luther,"$32,738,814"
1530,Trial by Jury (1994),0,0,0,0,0,0,1-Jan-94,0,0,0,0,1522,0,0,0,0,0,1,Trial by Jury,,,1530,1/21/10,"$5,101,237","$35,000,000", Biutiful,"$24,687,524"
1531,"Trigger Effect, The (1996)",0,0,0,0,0,0,30-Aug-96,0,1,0,0,979,0,0,0,0,0,1,"Trigger Effect, The",,,1531,2/21/92,"$4,651,977","$35,000,000", Radio Flyer,"$4,651,977"
1532,True Crime (1995),0,0,0,0,0,0,1-Jan-95,0,0,0,0,592,0,1,0,0,0,1,True Crime,,,1532,4/16/93,"$4,496,583","$35,000,000", Bound by Honor,"$4,496,583"
1533,True Lies (1994),1,1,0,0,1,0,1-Jan-94,0,0,0,0,385,0,0,0,1,0,0,True Lies,,,1533,2/28/97,"$2,221,994","$35,000,000", Smilla's Sense of Snow,"$2,221,994"
1534,True Romance (1993),1,0,0,0,0,1,1-Jan-93,0,0,0,0,92,0,0,0,1,0,0,True Romance,,,1534,10/3/86,"$2,000,000","$35,000,000", Playing for Keeps,"$2,000,000"
1535,"Truman Show, The (1998)",0,0,0,0,0,0,1-Jan-98,0,1,0,0,1127,0,0,0,0,0,0,"Truman Show, The",,,1535,1/1/80,"$1,500,000","$35,000,000", Lion of the Desert,"$1,500,000"
1536,Trust (1990),0,0,0,0,1,0,1-Jan-90,0,1,0,0,1103,0,0,0,0,0,0,Trust,,,1536,4/19/96,"$1,320,043","$35,000,000", Le hussard sur le toit,"$1,320,043"
1537,"Truth About Cats & Dogs, The (1996)",0,0,0,0,1,0,26-Apr-96,0,0,0,0,111,0,0,0,1,0,0,"Truth About Cats & Dogs, The",,,1537,11/24/99,"$630,779","$35,000,000", Ride With the Devil,"$630,779"
1538,"Truth or Consequences, N.M. (1997)",1,0,0,0,0,1,2-May-97,0,0,0,0,1610,0,0,0,1,0,0,"Truth or Consequences, N.M.",,,1538,9/22/06,$0,"$35,000,000", Bandidas,"$19,282,590"
1539,Turbo: A Power Rangers Movie (1997),1,1,0,1,0,0,28-Mar-97,0,0,0,0,247,0,0,0,0,0,0,Turbo: A Power Rangers Movie,,,1539,3/13/15,$0,"$35,000,000", The Lovers,"$11,106"
1540,Turbulence (1997),0,0,0,0,0,0,10-Jan-97,0,0,0,0,986,0,0,0,0,0,1,Turbulence,,,1540,12/31/08,$0,"$35,000,000", Black Water Transit,$0
1541,"Turning, The (1992)",0,0,0,0,0,0,2-May-97,0,1,0,0,1417,0,0,0,0,0,0,"Turning, The",,,1541,12/25/11,"$21,443,494","$34,800,000", The Darkest Hour,"$62,831,715"
1542,Twelfth Night (1996),0,0,0,0,1,0,25-Oct-96,0,1,0,0,1115,0,0,0,1,0,0,Twelfth Night,,,1542,9/19/14,"$102,427,862","$34,000,000", The Maze Runner,"$348,319,861"
1543,Twelve Monkeys (1995),0,0,0,0,0,0,1-Jan-95,0,1,0,0,7,0,0,0,0,1,0,Twelve Monkeys,,,1543,4/10/15,"$37,446,117","$34,000,000", The Longest Ride,"$63,802,928"
1544,Twilight (1998),0,0,0,0,0,1,30-Jan-98,0,1,0,0,911,0,0,0,0,0,0,Twilight,,,1544,9/17/93,"$32,014,993","$34,000,000", The Age of Innocence,"$32,014,993"
1545,Twin Town (1997),0,0,0,0,1,1,30-May-97,0,0,0,0,1534,0,0,0,0,0,0,Twin Town,,,1545,8/14/09,"$15,090,399","$34,000,000", Gake no ue no Ponyo,"$205,312,666"
1546,Twisted (1996),0,0,0,0,1,0,1-Jan-96,0,1,0,0,1237,0,0,0,0,0,0,Twisted,,,1546,9/1/99,"$11,263,966","$34,000,000", Chill Factor,"$11,263,966"
1547,Twister (1996),1,1,0,0,0,0,10-May-96,0,0,0,0,118,0,0,0,0,0,1,Twister,,,1547,8/27/99,"$10,672,566","$34,000,000", The Astronaut's Wife,"$10,672,566"
1548,Two Bits (1995),0,0,0,0,0,0,1-Jan-95,0,1,0,0,920,0,0,0,0,0,0,Two Bits,,,1548,5/5/00,"$6,543,194","$34,000,000", I Dreamed of Africa,"$6,543,194"
1549,Two Deaths (1995),0,0,0,0,0,0,9-Aug-96,0,1,0,0,1338,0,0,0,0,0,0,Two Deaths,,,1549,9/5/14,"$4,091","$34,000,000", Thunder and the House of Magic,"$10,392,666"
1550,Two Friends (1986) ,0,0,0,0,0,0,26-Apr-86,0,1,0,0,1635,0,0,0,0,0,0,Two Friends ,,,1550,12/4/81,"$50,000,000","$33,500,000", Reds,"$50,000,000"
1551,Two Much (1996),0,0,0,0,1,0,1-Jan-96,0,0,0,0,1102,0,0,0,1,0,0,Two Much,,,1551,12/11/92,"$141,340,178","$33,000,000", A Few Good Men,"$236,500,000"
1552,Two if by Sea (1996),0,0,0,0,1,0,1-Jan-96,0,0,0,0,1040,0,0,0,1,0,0,Two if by Sea,,,1552,6/2/00,"$117,559,438","$33,000,000", Big Momma's House,"$173,559,438"
1553,Two or Three Things I Know About Her (1966),0,0,0,0,0,0,1-Jan-66,0,1,0,0,851,0,0,0,0,0,0,Two or Three Things I Know About Her,,,1553,3/16/01,"$51,758,599","$33,000,000", Exit Wounds,"$79,958,599"
1554,U Turn (1997),1,0,0,0,0,1,1-Jan-97,0,0,0,0,334,0,1,0,0,0,0,U Turn,,,1554,7/27/12,"$35,074,677","$33,000,000", Step Up Revolution,"$165,552,290"
1555,U.S. Marshalls (1998),1,0,0,0,0,0,10-Mar-98,0,0,0,0,912,0,0,0,0,0,1,U.S. Marshalls,,,1555,8/18/06,"$34,020,814","$33,000,000", Snakes on a Plane,"$62,020,814"
1556,Ulee's Gold (1997),0,0,0,0,0,0,1-Jan-97,0,1,0,0,303,0,0,0,0,0,0,Ulee's Gold,,,1556,4/16/04,"$33,664,370","$33,000,000", The Punisher,"$54,533,774"
1557,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",0,0,0,0,0,0,5-Apr-96,0,1,0,0,1121,1,0,0,0,0,0,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)",,,1557,9/8/00,"$28,946,615","$33,000,000", The Watcher,"$47,267,829"
1558,"Unbearable Lightness of Being, The (1988)",0,0,0,0,0,0,1-Jan-88,0,1,0,0,212,0,0,0,0,0,0,"Unbearable Lightness of Being, The",,,1558,4/27/12,"$17,142,080","$33,000,000", Safe,"$41,495,213"
1559,Under Siege (1992),1,0,0,0,0,0,1-Jan-92,0,0,0,0,233,0,0,0,0,0,0,Under Siege,,,1559,3/14/08,"$11,008,770","$33,000,000", Doomsday,"$21,621,188"
1560,Under Siege 2: Dark Territory (1995),1,0,0,0,0,0,1-Jan-95,0,0,0,0,1228,0,0,0,0,0,0,Under Siege 2: Dark Territory,,,1560,4/23/99,"$8,408,835","$33,000,000", Pushing Tin,"$8,408,835"
1561,Underground (1995),0,0,0,0,0,0,29-Mar-96,0,0,0,0,1529,0,0,0,0,0,0,Underground,,,1561,5/12/06,"$4,283,255","$33,000,000", Goal! The Dream Begins,"$27,610,873"
1562,"Underneath, The (1995)",0,0,0,0,0,0,1-Jan-95,0,0,0,0,1553,0,1,0,0,0,1,"Underneath, The",,,1562,7/31/15,"$176,847","$33,000,000", The Young and Prodigious T.S. Spivet,"$357,687"
1563,Underworld (1997),0,0,0,0,0,0,9-May-97,0,0,0,0,987,0,0,0,0,0,1,Underworld,,,1563,10/28/16,$0,"$33,000,000", Rings,$0
1564,Unforgettable (1996),0,0,0,0,0,0,23-Feb-96,0,0,0,0,925,0,0,0,0,1,1,Unforgettable,,,1564,5/25/83,"$309,205,079","$32,500,000", Star Wars Ep. VI: Return of the Jedi,"$572,705,079"
1565,Unforgiven (1992),0,0,0,0,0,0,1-Jan-92,0,0,0,0,203,0,0,0,0,0,0,Unforgiven,,,1565,5/13/11,"$169,106,725","$32,500,000", Bridesmaids,"$289,527,030"
1566,Unhook the Stars (1996),0,0,0,0,0,0,30-Oct-96,0,1,0,0,146,0,0,0,0,0,0,Unhook the Stars,,,1566,12/10/08,"$34,194,407","$32,500,000", The Reader,"$113,019,290"
1567,Unstrung Heroes (1995),0,0,0,0,1,0,1-Jan-95,0,1,0,0,953,0,0,0,0,0,0,Unstrung Heroes,,,1567,4/26/13,"$21,819,348","$32,500,000", The Big Wedding,"$48,425,971"
1568,Until the End of the World (Bis ans Ende der Welt) (1991),0,0,0,0,0,0,1-Jan-91,0,1,0,0,1006,0,0,0,0,1,0,Until the End of the World (Bis ans Ende der Welt),,,1568,2/24/12,"$17,288,155","$32,500,000", Wanderlust,"$24,159,934"
1569,Unzipped (1995),0,0,0,0,0,0,1-Jan-95,1,0,0,0,954,0,0,0,0,0,0,Unzipped,,,1569,11/7/03,"$173,398,518","$32,000,000", Elf,"$220,236,410"
1570,Up Close and Personal (1996),0,0,0,0,0,0,1-Mar-96,0,1,0,0,280,0,0,0,1,0,0,Up Close and Personal,,,1570,7/5/96,"$104,636,382","$32,000,000", Phenomenon,"$152,036,382"
1571,Up in Smoke (1978),0,0,0,0,1,0,1-Jan-78,0,0,0,0,1118,0,0,0,0,0,0,Up in Smoke,,,1571,6/12/13,"$101,470,202","$32,000,000", This is the End,"$126,539,117"
1572,"Usual Suspects, The (1995)",0,0,0,0,0,1,14-Aug-95,0,0,0,0,12,0,0,0,0,0,1,"Usual Suspects, The",,,1572,1/18/02,"$81,150,692","$32,000,000", Snow Dogs,"$116,898,028"
1573,Vampire in Brooklyn (1995),0,0,0,0,1,0,1-Jan-95,0,0,0,0,545,0,0,0,1,0,0,Vampire in Brooklyn,,,1573,6/16/06,"$80,197,993","$32,000,000", Nacho Libre,"$99,296,462"
1574,"Van, The (1996)",0,0,0,0,1,0,27-Jun-97,0,1,0,0,1241,0,0,0,0,0,0,"Van, The",,,1574,11/23/88,"$59,450,353","$32,000,000", Scrooged,"$59,450,353"
1575,Vanya on 42nd Street (1994),0,0,0,0,0,0,1-Jan-94,0,1,0,0,464,0,0,0,0,0,0,Vanya on 42nd Street,,,1575,8/27/10,"$57,744,720","$32,000,000", Takers,"$70,587,268"
1576,Vegas Vacation (1997),0,0,0,0,1,0,14-Feb-97,0,0,0,0,871,0,0,0,0,0,0,Vegas Vacation,,,1576,4/1/11,"$54,712,227","$32,000,000", Source Code,"$140,428,499"
1577,Venice/Venice (1992),0,0,0,0,0,0,1-Jan-92,0,1,0,0,1354,0,0,0,0,0,0,Venice/Venice,,,1577,9/10/99,"$50,041,732","$32,000,000", Stigmata,"$89,441,732"
1578,Vermin (1998),0,0,0,0,1,0,1-Jan-97,0,0,0,0,907,0,0,0,0,0,0,Vermin,,,1578,11/10/00,"$48,814,909","$32,000,000", Men of Honor,"$82,339,483"
1579,Vermont Is For Lovers (1992),0,0,0,0,1,0,1-Jan-92,0,0,0,0,1568,0,0,0,1,0,0,Vermont Is For Lovers,,,1579,9/2/05,"$43,095,856","$32,000,000", The Transporter 2,"$88,978,458"
1580,Vertigo (1958),0,0,0,0,0,0,1-Jan-58,0,0,0,0,479,0,1,0,0,0,1,Vertigo,,,1580,2/18/11,"$37,915,414","$32,000,000"," Big Mommas: Like Father, Like Son","$82,332,450"
1581,"Very Brady Sequel, A (1996)",0,0,0,0,1,0,23-Aug-96,0,0,0,0,412,0,0,0,0,0,0,"Very Brady Sequel, A",,,1581,1/15/93,"$36,299,670","$32,000,000", Alive,"$36,299,670"
1582,"Very Natural Thing, A (1974)",0,0,0,0,0,0,1-Jan-74,0,1,0,0,1309,0,0,0,0,0,0,"Very Natural Thing, A",,,1582,2/23/07,"$35,193,167","$32,000,000", The Number 23,"$77,593,167"
1583,Victor/Victoria (1982),0,0,0,0,1,0,1-Jan-82,0,0,0,0,629,1,0,0,0,0,0,Victor/Victoria,,,1583,12/14/79,"$34,175,000","$32,000,000",1941,"$94,875,000"
1584,"Vie est belle, La (Life is Rosey) (1987)",0,0,0,0,1,0,1-Jan-87,0,1,0,0,1569,0,0,0,0,0,0,"Vie est belle, La (Life is Rosey)",,,1584,10/21/05,"$33,022,286","$32,000,000", Dreamer: Inspired by a True Story,"$39,498,360"
1585,Village of the Damned (1995),0,0,0,0,0,0,1-Jan-95,0,0,0,1,565,0,0,0,0,0,1,Village of the Damned,,,1585,9/23/05,"$31,493,782","$32,000,000", A History of Violence,"$61,477,797"
1586,Virtuosity (1995),0,0,0,0,0,0,1-Jan-95,0,0,0,0,1210,0,0,0,0,1,1,Virtuosity,,,1586,3/15/13,"$22,537,881","$32,000,000", The Incredible Burt Wonderstone,"$27,392,609"
1587,"Visitors, The (Visiteurs, Les) (1993)",0,0,0,0,1,0,19-Jul-96,0,0,0,0,1472,0,0,0,0,1,0,"Visitors, The (Visiteurs, Les)",,,1587,2/10/95,"$18,552,460","$32,000,000", The Quick and the Dead,"$18,552,460"
1588,Volcano (1997),0,0,0,0,0,0,25-Apr-97,0,1,0,0,678,0,0,0,0,0,1,Volcano,,,1588,4/30/04,"$17,848,322","$32,000,000", Laws of Attraction,"$29,948,322"
1589,Wag the Dog (1997),0,0,0,0,1,0,9-Jan-98,0,1,0,0,347,0,0,0,0,0,0,Wag the Dog,,,1589,9/3/10,"$17,804,299","$32,000,000", Going the Distance,"$43,603,990"
1590,Waiting for Guffman (1996),0,0,0,0,1,0,31-Jan-97,0,0,0,0,1007,0,0,0,0,0,0,Waiting for Guffman,,,1590,10/22/99,"$16,640,210","$32,000,000", Bringing Out The Dead,"$16,640,210"
1591,Waiting to Exhale (1995),0,0,0,0,1,0,15-Jan-96,0,1,0,0,1311,0,0,0,0,0,0,Waiting to Exhale,,,1591,3/19/10,"$13,942,007","$32,000,000", Repo Men,"$18,195,238"
1592,"Walk in the Clouds, A (1995)",0,0,0,0,0,0,1-Jan-95,0,1,0,0,553,0,0,0,1,0,0,"Walk in the Clouds, A",,,1592,9/14/07,"$10,977,721","$32,000,000", D-War,"$79,915,361"
1593,"Walk in the Sun, A (1945)",0,0,0,0,0,0,1-Jan-45,0,1,0,0,1310,0,0,0,0,0,0,"Walk in the Sun, A",,,1593,9/6/96,"$4,357,406","$32,000,000", Bogus,"$4,357,406"
1594,Walkabout (1971),0,0,0,0,0,0,20-Dec-71,0,1,0,0,1149,0,0,0,0,0,0,Walkabout,,,1594,3/26/97,"$3,588,602","$32,000,000", Cats Don't Dance,"$3,588,602"
1595,"Walking Dead, The (1995)",0,0,0,0,0,0,1-Jan-95,0,1,0,0,1423,0,0,0,0,0,0,"Walking Dead, The",,,1595,12/8/99,"$2,899,970","$32,000,000", Cradle Will Rock,"$2,899,970"
1596,Walking and Talking (1996),0,0,0,0,0,0,12-Jul-96,0,0,0,0,1262,0,0,0,1,0,0,Walking and Talking,,,1596,12/15/06,"$1,308,696","$32,000,000", The Good German,"$1,308,696"
1597,Wallace & Gromit: The Best of Aardman Animation (1996),0,0,1,0,0,0,5-Apr-96,0,0,0,0,114,0,0,0,0,0,0,Wallace & Gromit: The Best of Aardman Animation,,,1597,12/31/04,$0,"$32,000,000", George and the Dragon,$0
1598,"War Room, The (1993)",0,0,0,0,0,0,1-Jan-93,1,0,0,0,1141,0,0,0,0,0,0,"War Room, The",,,1598,8/15/79,"$78,800,000","$31,500,000", Apocalypse Now,"$81,250,488"
1599,"War at Home, The (1996)",0,0,0,0,0,0,1-Jan-96,0,1,0,0,1676,0,0,0,0,0,0,"War at Home, The",,,1599,4/15/16,"$14,708,696","$31,500,000", Criminal,"$34,765,144"
1600,"War, The (1994)",0,1,0,0,0,0,1-Jan-94,0,1,0,0,1058,0,0,0,0,0,0,"War, The",,,1600,11/2/12,"$93,772,375","$31,000,000", Flight,"$160,558,438"
1601,Warriors of Virtue (1997),1,1,0,1,0,0,2-May-97,0,0,1,0,1615,0,0,0,0,0,0,Warriors of Virtue,,,1601,12/29/95,"$82,582,604","$31,000,000", Mr. Holland's Opus,"$106,282,604"
1602,Washington Square (1997),0,0,0,0,0,0,1-Jan-97,0,1,0,0,882,0,0,0,0,0,0,Washington Square,,,1602,12/18/85,"$79,096,868","$31,000,000", Out of Africa,"$258,210,860"
1603,Waterworld (1995),1,1,0,0,0,0,1-Jan-95,0,0,0,0,554,0,0,0,0,0,0,Waterworld,,,1603,6/29/79,"$70,300,000","$31,000,000", Moonraker,"$210,300,000"
1604,Wedding Bell Blues (1996),0,0,0,0,1,0,13-Jun-97,0,0,0,0,1668,0,0,0,0,0,0,Wedding Bell Blues,,,1604,3/7/14,"$59,076,019","$31,000,000", The Grand Budapest Hotel,"$164,350,409"
1605,"Wedding Gift, The (1994)",0,0,0,0,0,0,1-Jan-94,0,1,0,0,1516,0,0,0,0,0,0,"Wedding Gift, The",,,1605,7/29/15,"$58,884,188","$31,000,000", Vacation,"$100,655,793"
1606,"Wedding Singer, The (1998)",0,0,0,0,1,0,13-Feb-98,0,0,0,0,354,0,0,0,1,0,0,"Wedding Singer, The",,,1606,7/18/90,"$53,208,180","$31,000,000", Arachnophobia,"$53,208,180"
1607,Weekend at Bernie's (1989),0,0,0,0,1,0,1-Jan-89,0,0,0,0,158,0,0,0,0,0,0,Weekend at Bernie's,,,1607,4/28/00,"$44,983,704","$31,000,000", Frequency,"$68,079,671"
1608,Welcome To Sarajevo (1997),0,0,0,0,0,0,1-Jan-97,0,1,0,0,1176,0,0,0,0,0,0,Welcome To Sarajevo,,,1608,9/28/01,"$24,185,781","$31,000,000", Hearts in Atlantis,"$30,885,781"
1609,Welcome to the Dollhouse (1995),0,0,0,0,1,0,24-May-96,0,1,0,0,93,0,0,0,0,0,0,Welcome to the Dollhouse,,,1609,1/22/10,"$12,482,741","$31,000,000", Extraordinary Measures,"$15,826,984"
1610,Wend Kuuni (God's Gift) (1982),0,0,0,0,0,0,1-Jan-82,0,1,0,0,1572,0,0,0,0,0,0,Wend Kuuni (God's Gift),,,1610,10/20/95,"$72,021,008","$30,250,000", Get Shorty,"$115,021,008"
1611,Wes Craven's New Nightmare (1994),0,0,0,0,0,0,1-Jan-94,0,0,0,1,567,0,0,0,0,0,0,Wes Craven's New Nightmare,,,1611,6/8/84,"$242,212,467","$30,000,000", Ghostbusters,"$295,212,467"
1612,What Happened Was... (1994),0,0,0,0,1,0,1-Jan-94,0,1,0,0,1100,0,0,0,1,0,0,What Happened Was...,,,1612,11/22/95,"$191,796,233","$30,000,000", Toy Story,"$364,545,516"
1613,What's Eating Gilbert Grape (1993),0,0,0,0,1,0,1-Jan-93,0,1,0,0,65,0,0,0,0,0,0,What's Eating Gilbert Grape,,,1613,12/27/02,"$170,687,518","$30,000,000", Chicago,"$306,776,732"
1614,What's Love Got to Do with It (1993),0,0,0,0,0,0,1-Jan-93,0,1,0,0,942,0,0,0,0,0,0,What's Love Got to Do with It,,,1614,6/25/99,"$163,479,795","$30,000,000", Big Daddy,"$228,641,283"
1615,When Harry Met Sally... (1989),0,0,0,0,1,0,1-Jan-89,0,0,0,0,216,0,0,0,1,0,0,When Harry Met Sally...,,,1615,8/10/01,"$145,096,820","$30,000,000", American Pie 2,"$286,500,000"
1616,When Night Is Falling (1995),0,0,0,0,0,0,1-Jan-95,0,1,0,0,1406,0,0,0,1,0,0,When Night Is Falling,,,1616,2/10/12,"$125,014,030","$30,000,000", The Vow,"$197,618,160"
1617,When We Were Kings (1996),0,0,0,0,0,0,14-Feb-97,1,0,0,0,1142,0,0,0,0,0,0,When We Were Kings,,,1617,6/10/94,"$121,248,145","$30,000,000", Speed,"$283,200,000"
1618,When a Man Loves a Woman (1994),0,0,0,0,0,0,1-Jan-94,0,1,0,0,1221,0,0,0,0,0,0,When a Man Loves a Woman,,,1618,3/2/90,"$120,709,866","$30,000,000", The Hunt for Red October,"$200,500,000"
1619,When the Cats Away (Chacun cherche son chat) (1996),0,0,0,0,1,0,20-Jun-97,0,0,0,0,256,0,0,0,1,0,0,When the Cats Away (Chacun cherche son chat),,,1619,8/16/13,"$116,632,095","$30,000,000", Lee Daniels' The Butler,"$177,025,498"
1620,While You Were Sleeping (1995),0,0,0,0,1,0,1-Jan-95,0,0,0,0,66,0,0,0,1,0,0,While You Were Sleeping,,,1620,9/29/00,"$115,654,751","$30,000,000", Remember the Titans,"$136,706,683"
1621,"White Balloon, The (1995)",0,0,0,0,0,0,1-Jan-95,0,1,0,0,18,0,0,0,0,0,0,"White Balloon, The",,,1621,8/14/09,"$115,646,235","$30,000,000", District 9,"$212,453,431"
1622,White Man's Burden (1995),0,0,0,0,0,0,1-Jan-95,0,1,0,0,555,0,0,0,0,0,0,White Man's Burden,,,1622,6/18/04,"$114,326,736","$30,000,000", Dodgeball: A True Underdog Story,"$167,791,704"
